Experiment_Type,Scale,Type,Error_Percentage,Trial,Hit_Count,Total_Points,Predicted_Area_km2,Hit_Rate_Percent,Area_Percent,PAI,TP,FP,TN,FN,Accuracy,Precision,Recall,F1_Score
Linear,Street,Center,45,93,410,1397,7.9475,29.3486,4.4822,6.5478,2336,843,161889,1096,0.9883,0.7348,0.6807,0.7067
Linear,Street,Random,45,93,476,1397,9.4175,34.0730,5.3113,6.4152,3091,676,162056,341,0.9939,0.8205,0.9006,0.8587
Areal,Tract,Center,45,93,372,1397,8.0400,26.6285,4.5344,5.8726,2389,827,161905,1043,0.9887,0.7428,0.6961,0.7187
Areal,Tract,Random,45,93,451,1397,8.9875,32.2835,5.0687,6.3691,2898,697,162035,534,0.9926,0.8061,0.8444,0.8248
Areal,Neighborhood,Center,45,93,225,1397,6.6150,16.1059,3.7307,4.3171,1073,1573,161159,2359,0.9763,0.4055,0.3126,0.3531
Areal,Neighborhood,Random,45,93,480,1397,9.4500,34.3593,5.3296,6.4469,2959,821,161911,473,0.9922,0.7828,0.8622,0.8206
Areal,Grid_100,Center,45,93,467,1397,8.6375,33.4288,4.8714,6.8623,3353,102,162630,79,0.9989,0.9705,0.9770,0.9737
Areal,Grid_100,Random,45,93,468,1397,8.6500,33.5004,4.8784,6.8671,3351,109,162623,81,0.9989,0.9685,0.9764,0.9724
Areal,Grid_300,Center,45,93,467,1397,8.8025,33.4288,4.9644,6.7337,3208,313,162419,224,0.9968,0.9111,0.9347,0.9228
Areal,Grid_300,Random,45,93,476,1397,8.9375,34.0730,5.0405,6.7598,3211,364,162368,221,0.9965,0.8982,0.9356,0.9165
Areal,Grid_500,Center,45,93,495,1397,9.5050,35.4331,5.3606,6.6099,3106,696,162036,326,0.9938,0.8169,0.9050,0.8587
Areal,Grid_500,Random,45,93,492,1397,9.6175,35.2183,5.4241,6.4930,3126,721,162011,306,0.9938,0.8126,0.9108,0.8589
N/A,N/A,Deletion,45,94,467,1397,8.2625,33.4288,4.6599,7.1738,3086,219,162513,346,0.9966,0.9337,0.8992,0.9161
Linear,Street,Center,45,94,419,1397,8.0775,29.9928,4.5555,6.5838,2370,861,161871,1062,0.9884,0.7335,0.6906,0.7114
Linear,Street,Random,45,94,492,1397,9.3050,35.2183,5.2478,6.7111,3094,628,162104,338,0.9942,0.8313,0.9015,0.8650
Areal,Tract,Center,45,94,388,1397,7.9950,27.7738,4.5090,6.1596,2419,779,161953,1013,0.9892,0.7564,0.7048,0.7297
Areal,Tract,Random,45,94,461,1397,8.6100,32.9993,4.8558,6.7958,2852,592,162140,580,0.9929,0.8281,0.8310,0.8296
Areal,Neighborhood,Center,45,94,234,1397,6.8000,16.7502,3.8350,4.3677,1120,1600,161132,2312,0.9765,0.4118,0.3263,0.3641
Areal,Neighborhood,Random,45,94,440,1397,9.1025,31.4961,5.1336,6.1353,2834,807,161925,598,0.9915,0.7784,0.8258,0.8014
Areal,Grid_100,Center,45,94,465,1397,8.5650,33.2856,4.8305,6.8908,3349,77,162655,83,0.9990,0.9775,0.9758,0.9767
Areal,Grid_100,Random,45,94,467,1397,8.5700,33.4288,4.8333,6.9164,3332,96,162636,100,0.9988,0.9720,0.9709,0.9714
Areal,Grid_300,Center,45,94,462,1397,8.6500,33.0709,4.8784,6.7790,3192,268,162464,240,0.9969,0.9225,0.9301,0.9263
Areal,Grid_300,Random,45,94,469,1397,8.8350,33.5719,4.9827,6.7376,3204,330,162402,228,0.9966,0.9066,0.9336,0.9199
Areal,Grid_500,Center,45,94,488,1397,9.3775,34.9320,5.2887,6.6050,3135,616,162116,297,0.9945,0.8358,0.9135,0.8729
Areal,Grid_500,Random,45,94,486,1397,9.6975,34.7888,5.4692,6.3609,3218,661,162071,214,0.9947,0.8296,0.9376,0.8803
N/A,N/A,Deletion,45,95,471,1397,8.7050,33.7151,4.9094,6.8674,3096,386,162346,336,0.9957,0.8891,0.9021,0.8956
Linear,Street,Center,45,95,418,1397,7.9875,29.9213,4.5048,6.6421,2356,839,161893,1076,0.9885,0.7374,0.6865,0.7110
Linear,Street,Random,45,95,483,1397,9.5100,34.5741,5.3634,6.4463,3143,661,162071,289,0.9943,0.8262,0.9158,0.8687
Areal,Tract,Center,45,95,400,1397,7.8175,28.6328,4.4089,6.4943,2471,656,162076,961,0.9903,0.7902,0.7200,0.7535
Areal,Tract,Random,45,95,451,1397,8.6900,32.2835,4.9010,6.5872,2910,566,162166,522,0.9935,0.8372,0.8479,0.8425
Areal,Neighborhood,Center,45,95,253,1397,6.6100,18.1102,3.7279,4.8580,1069,1575,161157,2363,0.9763,0.4043,0.3115,0.3519
Areal,Neighborhood,Random,45,95,463,1397,9.5050,33.1424,5.3606,6.1826,2888,914,161818,544,0.9912,0.7596,0.8415,0.7985
Areal,Grid_100,Center,45,95,467,1397,8.5950,33.4288,4.8474,6.8962,3358,80,162652,74,0.9991,0.9767,0.9784,0.9776
Areal,Grid_100,Random,45,95,468,1397,8.6350,33.5004,4.8699,6.8790,3344,110,162622,88,0.9988,0.9682,0.9744,0.9712
Areal,Grid_300,Center,45,95,469,1397,8.7375,33.5719,4.9278,6.8128,3208,287,162445,224,0.9969,0.9179,0.9347,0.9262
Areal,Grid_300,Random,45,95,475,1397,8.8250,34.0014,4.9771,6.8316,3216,314,162418,216,0.9968,0.9110,0.9371,0.9239
Areal,Grid_500,Center,45,95,498,1397,9.4075,35.6478,5.3056,6.7189,3166,597,162135,266,0.9948,0.8413,0.9225,0.8801
Areal,Grid_500,Random,45,95,483,1397,9.6300,34.5741,5.4311,6.3659,3181,671,162061,251,0.9945,0.8258,0.9269,0.8734
N/A,N/A,Deletion,45,96,465,1397,8.1225,33.2856,4.5809,7.2662,3009,240,162492,423,0.9960,0.9261,0.8767,0.9008
Linear,Street,Center,45,96,417,1397,8.0775,29.8497,4.5555,6.5524,2383,848,161884,1049,0.9886,0.7375,0.6943,0.7153
Linear,Street,Random,45,96,481,1397,9.0100,34.4309,5.0814,6.7758,3107,497,162235,325,0.9951,0.8621,0.9053,0.8832
Areal,Tract,Center,45,96,424,1397,8.2075,30.3508,4.6288,6.5569,2518,765,161967,914,0.9899,0.7670,0.7337,0.7500
Areal,Tract,Random,45,96,453,1397,8.5800,32.4266,4.8389,6.7012,2983,449,162283,449,0.9946,0.8692,0.8692,0.8692
Areal,Neighborhood,Center,45,96,218,1397,6.4850,15.6049,3.6574,4.2667,1037,1557,161175,2395,0.9762,0.3998,0.3022,0.3442
Areal,Neighborhood,Random,45,96,458,1397,9.0975,32.7845,5.1308,6.3898,2926,713,162019,506,0.9927,0.8041,0.8526,0.8276
Areal,Grid_100,Center,45,96,464,1397,8.5525,33.2140,4.8234,6.8860,3353,68,162664,79,0.9991,0.9801,0.9770,0.9785
Areal,Grid_100,Random,45,96,464,1397,8.5300,33.2140,4.8107,6.9042,3331,81,162651,101,0.9989,0.9763,0.9706,0.9734
Areal,Grid_300,Center,45,96,465,1397,8.5800,33.2856,4.8389,6.8787,3188,244,162488,244,0.9971,0.9289,0.9289,0.9289
Areal,Grid_300,Random,45,96,461,1397,8.6500,32.9993,4.8784,6.7644,3191,269,162463,241,0.9969,0.9223,0.9298,0.9260
Areal,Grid_500,Center,45,96,486,1397,9.4300,34.7888,5.3183,6.5413,3209,563,162169,223,0.9953,0.8507,0.9350,0.8909
Areal,Grid_500,Random,45,96,487,1397,9.6000,34.8604,5.4142,6.4387,3228,612,162120,204,0.9951,0.8406,0.9406,0.8878
N/A,N/A,Deletion,45,97,484,1397,8.8950,34.6457,5.0166,6.9062,3163,395,162337,269,0.9960,0.8890,0.9216,0.9050
Linear,Street,Center,45,97,414,1397,8.0875,29.6349,4.5612,6.4972,2377,858,161874,1055,0.9885,0.7348,0.6926,0.7131
Linear,Street,Random,45,97,494,1397,9.6025,35.3615,5.4156,6.5296,3158,683,162049,274,0.9942,0.8222,0.9202,0.8684
Areal,Tract,Center,45,97,421,1397,8.0550,30.1360,4.5428,6.6337,2512,710,162022,920,0.9902,0.7796,0.7319,0.7550
Areal,Tract,Random,45,97,471,1397,9.0250,33.7151,5.0899,6.6239,2991,619,162113,441,0.9936,0.8285,0.8715,0.8495
Areal,Neighborhood,Center,45,97,237,1397,6.2675,16.9649,3.5347,4.7995,1008,1499,161233,2424,0.9764,0.4021,0.2937,0.3395
Areal,Neighborhood,Random,45,97,489,1397,9.9000,35.0036,5.5834,6.2692,2965,995,161737,467,0.9912,0.7487,0.8639,0.8022
Areal,Grid_100,Center,45,97,465,1397,8.5825,33.2856,4.8403,6.8767,3358,75,162657,74,0.9991,0.9782,0.9784,0.9783
Areal,Grid_100,Random,45,97,463,1397,8.5900,33.1424,4.8446,6.8412,3354,82,162650,78,0.9990,0.9761,0.9773,0.9767
Areal,Grid_300,Center,45,97,466,1397,8.7775,33.3572,4.9503,6.7384,3230,281,162451,202,0.9971,0.9200,0.9411,0.9304
Areal,Grid_300,Random,45,97,477,1397,8.8325,34.1446,4.9813,6.8545,3225,308,162424,207,0.9969,0.9128,0.9397,0.9261
Areal,Grid_500,Center,45,97,489,1397,9.3675,35.0036,5.2831,6.6256,3148,599,162133,284,0.9947,0.8401,0.9172,0.8770
Areal,Grid_500,Random,45,97,479,1397,9.3025,34.2878,5.2464,6.5355,3176,545,162187,256,0.9952,0.8535,0.9254,0.8880
N/A,N/A,Deletion,45,98,480,1397,8.5975,34.3593,4.8488,7.0862,3108,331,162401,324,0.9961,0.9038,0.9056,0.9047
Linear,Street,Center,45,98,419,1397,7.9150,29.9928,4.4639,6.7190,2363,803,161929,1069,0.9887,0.7464,0.6885,0.7163
Linear,Street,Random,45,98,477,1397,9.1175,34.1446,5.1421,6.6403,3136,511,162221,296,0.9951,0.8599,0.9138,0.8860
Areal,Tract,Center,45,98,396,1397,8.0075,28.3465,4.5160,6.2768,2468,735,161997,964,0.9898,0.7705,0.7191,0.7439
Areal,Tract,Random,45,98,456,1397,8.8775,32.6414,5.0067,6.5195,2996,555,162177,436,0.9940,0.8437,0.8730,0.8581
Areal,Neighborhood,Center,45,98,232,1397,6.5075,16.6070,3.6701,4.5250,1012,1591,161141,2420,0.9759,0.3888,0.2949,0.3354
Areal,Neighborhood,Random,45,98,457,1397,8.8625,32.7130,4.9983,6.5449,2869,676,162056,563,0.9925,0.8093,0.8360,0.8224
Areal,Grid_100,Center,45,98,464,1397,8.6125,33.2140,4.8573,6.8380,3355,90,162642,77,0.9990,0.9739,0.9776,0.9757
Areal,Grid_100,Random,45,98,469,1397,8.6300,33.5719,4.8671,6.8977,3341,111,162621,91,0.9988,0.9678,0.9735,0.9707
Areal,Grid_300,Center,45,98,466,1397,8.7350,33.3572,4.9263,6.7712,3211,283,162449,221,0.9970,0.9190,0.9356,0.9272
Areal,Grid_300,Random,45,98,467,1397,8.8700,33.4288,5.0025,6.6824,3201,347,162385,231,0.9965,0.9022,0.9327,0.9172
Areal,Grid_500,Center,45,98,500,1397,9.3475,35.7910,5.2718,6.7892,3116,623,162109,316,0.9943,0.8334,0.9079,0.8691
Areal,Grid_500,Random,45,98,488,1397,9.4775,34.9320,5.3451,6.5353,3162,629,162103,270,0.9946,0.8341,0.9213,0.8755
N/A,N/A,Deletion,45,99,487,1397,8.4250,34.8604,4.7515,7.3367,3026,344,162388,406,0.9955,0.8979,0.8817,0.8897
Linear,Street,Center,45,99,407,1397,7.9200,29.1339,4.4667,6.5225,2346,822,161910,1086,0.9885,0.7405,0.6836,0.7109
Linear,Street,Random,45,99,480,1397,9.2100,34.3593,5.1942,6.6149,3070,614,162118,362,0.9941,0.8333,0.8945,0.8628
Areal,Tract,Center,45,99,381,1397,7.8950,27.2727,4.4526,6.1251,2419,739,161993,1013,0.9895,0.7660,0.7048,0.7341
Areal,Tract,Random,45,99,455,1397,8.5000,32.5698,4.7938,6.7941,2865,535,162197,567,0.9934,0.8426,0.8348,0.8387
Areal,Neighborhood,Center,45,99,231,1397,6.4850,16.5354,3.6574,4.5211,1029,1565,161167,2403,0.9761,0.3967,0.2998,0.3415
Areal,Neighborhood,Random,45,99,464,1397,9.2850,33.2140,5.2365,6.3428,2956,758,161974,476,0.9926,0.7959,0.8613,0.8273
Areal,Grid_100,Center,45,99,473,1397,8.5600,33.8583,4.8276,7.0134,3340,84,162648,92,0.9989,0.9755,0.9732,0.9743
Areal,Grid_100,Random,45,99,466,1397,8.5300,33.3572,4.8107,6.9339,3324,88,162644,108,0.9988,0.9742,0.9685,0.9714
Areal,Grid_300,Center,45,99,471,1397,8.7300,33.7151,4.9235,6.8478,3196,296,162436,236,0.9968,0.9152,0.9312,0.9232
Areal,Grid_300,Random,45,99,470,1397,8.9100,33.6435,5.0250,6.6952,3220,344,162388,212,0.9967,0.9035,0.9382,0.9205
Areal,Grid_500,Center,45,99,483,1397,9.3550,34.5741,5.2760,6.5531,3103,639,162093,329,0.9942,0.8292,0.9041,0.8651
Areal,Grid_500,Random,45,99,488,1397,9.4050,34.9320,5.3042,6.5857,3145,617,162115,287,0.9946,0.8360,0.9164,0.8743
N/A,N/A,Deletion,45,100,474,1397,8.9150,33.9298,5.0279,6.7484,3215,351,162381,217,0.9966,0.9016,0.9368,0.9188
Linear,Street,Center,45,100,406,1397,8.0250,29.0623,4.5259,6.4213,2325,885,161847,1107,0.9880,0.7243,0.6774,0.7001
Linear,Street,Random,45,100,481,1397,9.3050,34.4309,5.2478,6.5610,3069,653,162079,363,0.9939,0.8246,0.8942,0.8580
Areal,Tract,Center,45,100,401,1397,8.0700,28.7044,4.5513,6.3069,2511,717,162015,921,0.9901,0.7779,0.7316,0.7541
Areal,Tract,Random,45,100,460,1397,9.0300,32.9277,5.0927,6.4656,3001,611,162121,431,0.9937,0.8308,0.8744,0.8521
Areal,Neighborhood,Center,45,100,214,1397,6.3475,15.3185,3.5798,4.2791,1015,1524,161208,2417,0.9763,0.3998,0.2957,0.3400
Areal,Neighborhood,Random,45,100,467,1397,9.3950,33.4288,5.2986,6.3090,2943,815,161917,489,0.9922,0.7831,0.8575,0.8186
Areal,Grid_100,Center,45,100,465,1397,8.5725,33.2856,4.8347,6.8847,3356,73,162659,76,0.9991,0.9787,0.9779,0.9783
Areal,Grid_100,Random,45,100,465,1397,8.6050,33.2856,4.8530,6.8587,3351,91,162641,81,0.9990,0.9736,0.9764,0.9750
Areal,Grid_300,Center,45,100,467,1397,8.6450,33.4288,4.8756,6.8564,3192,266,162466,240,0.9970,0.9231,0.9301,0.9266
Areal,Grid_300,Random,45,100,464,1397,8.7850,33.2140,4.9545,6.7038,3198,316,162416,234,0.9967,0.9101,0.9318,0.9208
Areal,Grid_500,Center,45,100,495,1397,9.3750,35.4331,5.2873,6.7016,3133,617,162115,299,0.9945,0.8355,0.9129,0.8725
Areal,Grid_500,Random,45,100,482,1397,9.7100,34.5025,5.4762,6.3004,3176,708,162024,256,0.9942,0.8177,0.9254,0.8682
N/A,N/A,Deletion,50,1,469,1397,8.5375,33.5719,4.8150,6.9724,3032,383,162349,400,0.9953,0.8878,0.8834,0.8856
Linear,Street,Center,50,1,354,1397,7.7200,25.3400,4.3539,5.8201,2142,946,161786,1290,0.9865,0.6937,0.6241,0.6571
Linear,Street,Random,50,1,494,1397,9.4450,35.3615,5.3268,6.6385,2949,829,161903,483,0.9921,0.7806,0.8593,0.8180
Areal,Tract,Center,50,1,337,1397,7.8800,24.1231,4.4441,5.4281,2229,923,161809,1203,0.9872,0.7072,0.6495,0.6771
Areal,Tract,Random,50,1,466,1397,8.8025,33.3572,4.9644,6.7193,2808,713,162019,624,0.9920,0.7975,0.8182,0.8077
Areal,Neighborhood,Center,50,1,206,1397,6.6625,14.7459,3.7575,3.9244,934,1731,161001,2498,0.9745,0.3505,0.2721,0.3064
Areal,Neighborhood,Random,50,1,452,1397,9.2625,32.3550,5.2238,6.1937,2676,1029,161703,756,0.9893,0.7223,0.7797,0.7499
Areal,Grid_100,Center,50,1,465,1397,8.5475,33.2856,4.8206,6.9049,3333,86,162646,99,0.9989,0.9748,0.9712,0.9730
Areal,Grid_100,Random,50,1,465,1397,8.6125,33.2856,4.8573,6.8528,3326,119,162613,106,0.9986,0.9655,0.9691,0.9673
Areal,Grid_300,Center,50,1,468,1397,8.7975,33.5004,4.9616,6.7519,3153,366,162366,279,0.9961,0.8960,0.9187,0.9072
Areal,Grid_300,Random,50,1,471,1397,8.8650,33.7151,4.9997,6.7435,3171,375,162357,261,0.9962,0.8942,0.9240,0.9089
Areal,Grid_500,Center,50,1,485,1397,9.3675,34.7173,5.2831,6.5714,3067,680,162052,365,0.9937,0.8185,0.8936,0.8544
Areal,Grid_500,Random,50,1,472,1397,9.4775,33.7867,5.3451,6.3211,3064,727,162005,368,0.9934,0.8082,0.8928,0.8484
N/A,N/A,Deletion,50,2,502,1397,8.6175,35.9341,4.8601,7.3937,3057,390,162342,375,0.9954,0.8869,0.8907,0.8888
Linear,Street,Center,50,2,406,1397,7.9275,29.0623,4.4709,6.5003,2245,926,161806,1187,0.9873,0.7080,0.6541,0.6800
Linear,Street,Random,50,2,473,1397,8.6125,33.8583,4.8573,6.9707,2895,550,162182,537,0.9935,0.8403,0.8435,0.8419
Areal,Tract,Center,50,2,376,1397,8.0275,26.9148,4.5273,5.9450,2319,892,161840,1113,0.9879,0.7222,0.6757,0.6982
Areal,Tract,Random,50,2,476,1397,9.2825,34.0730,5.2351,6.5085,2904,809,161923,528,0.9920,0.7821,0.8462,0.8129
Areal,Neighborhood,Center,50,2,198,1397,6.4025,14.1732,3.6109,3.9252,876,1685,161047,2556,0.9745,0.3421,0.2552,0.2923
Areal,Neighborhood,Random,50,2,442,1397,8.7450,31.6392,4.9320,6.4151,2700,798,161934,732,0.9908,0.7719,0.7867,0.7792
Areal,Grid_100,Center,50,2,464,1397,8.5825,33.2140,4.8403,6.8619,3346,87,162645,86,0.9990,0.9747,0.9749,0.9748
Areal,Grid_100,Random,50,2,469,1397,8.5850,33.5719,4.8417,6.9338,3323,111,162621,109,0.9987,0.9677,0.9682,0.9680
Areal,Grid_300,Center,50,2,465,1397,8.6450,33.2856,4.8756,6.8270,3153,305,162427,279,0.9965,0.9118,0.9187,0.9152
Areal,Grid_300,Random,50,2,474,1397,8.9400,33.9298,5.0420,6.7295,3189,387,162345,243,0.9962,0.8918,0.9292,0.9101
Areal,Grid_500,Center,50,2,496,1397,9.4625,35.5047,5.3366,6.6530,3126,659,162073,306,0.9942,0.8259,0.9108,0.8663
Areal,Grid_500,Random,50,2,493,1397,9.6175,35.2899,5.4241,6.5062,3141,706,162026,291,0.9940,0.8165,0.9152,0.8630
N/A,N/A,Deletion,50,3,450,1397,8.8000,32.2119,4.9630,6.4904,3097,423,162309,335,0.9954,0.8798,0.9024,0.8910
Linear,Street,Center,50,3,365,1397,7.6175,26.1274,4.2961,6.0817,2096,951,161781,1336,0.9862,0.6879,0.6107,0.6470
Linear,Street,Random,50,3,478,1397,8.9075,34.2162,5.0236,6.8110,2977,586,162146,455,0.9937,0.8355,0.8674,0.8512
Areal,Tract,Center,50,3,370,1397,8.0250,26.4853,4.5259,5.8519,2314,896,161836,1118,0.9879,0.7209,0.6742,0.6968
Areal,Tract,Random,50,3,471,1397,8.9200,33.7151,5.0307,6.7019,2881,687,162045,551,0.9925,0.8075,0.8395,0.8231
Areal,Neighborhood,Center,50,3,188,1397,6.2150,13.4574,3.5051,3.8394,838,1648,161084,2594,0.9745,0.3371,0.2442,0.2832
Areal,Neighborhood,Random,50,3,463,1397,9.6875,33.1424,5.4635,6.0661,2899,976,161756,533,0.9909,0.7481,0.8447,0.7935
Areal,Grid_100,Center,50,3,466,1397,8.5625,33.3572,4.8291,6.9076,3335,90,162642,97,0.9989,0.9737,0.9717,0.9727
Areal,Grid_100,Random,50,3,465,1397,8.5875,33.2856,4.8432,6.8727,3334,101,162631,98,0.9988,0.9706,0.9714,0.9710
Areal,Grid_300,Center,50,3,468,1397,8.6975,33.5004,4.9052,6.8296,3144,335,162397,288,0.9963,0.9037,0.9161,0.9099
Areal,Grid_300,Random,50,3,470,1397,8.8450,33.6435,4.9884,6.7444,3160,378,162354,272,0.9961,0.8932,0.9207,0.9067
Areal,Grid_500,Center,50,3,495,1397,9.4825,35.4331,5.3479,6.6256,3114,679,162053,318,0.9940,0.8210,0.9073,0.8620
Areal,Grid_500,Random,50,3,485,1397,9.6525,34.7173,5.4438,6.3774,3111,750,161982,321,0.9936,0.8057,0.9065,0.8531
N/A,N/A,Deletion,50,4,486,1397,8.9875,34.7888,5.0687,6.8634,3110,485,162247,322,0.9951,0.8651,0.9062,0.8852
Linear,Street,Center,50,4,398,1397,7.9450,28.4896,4.4808,6.3582,2249,929,161803,1183,0.9873,0.7077,0.6553,0.6805
Linear,Street,Random,50,4,498,1397,9.4900,35.6478,5.3521,6.6605,2989,807,161925,443,0.9925,0.7874,0.8709,0.8271
Areal,Tract,Center,50,4,368,1397,7.8775,26.3422,4.4427,5.9293,2273,878,161854,1159,0.9877,0.7214,0.6623,0.6906
Areal,Tract,Random,50,4,461,1397,8.8325,32.9993,4.9813,6.6246,2935,598,162134,497,0.9934,0.8307,0.8552,0.8428
Areal,Neighborhood,Center,50,4,198,1397,6.5300,14.1732,3.6828,3.8485,914,1698,161034,2518,0.9746,0.3499,0.2663,0.3024
Areal,Neighborhood,Random,50,4,473,1397,9.6275,33.8583,5.4297,6.2358,2928,923,161809,504,0.9914,0.7603,0.8531,0.8041
Areal,Grid_100,Center,50,4,467,1397,8.6050,33.4288,4.8530,6.8882,3352,90,162642,80,0.9990,0.9739,0.9767,0.9753
Areal,Grid_100,Random,50,4,467,1397,8.7100,33.4288,4.9122,6.8052,3357,127,162605,75,0.9988,0.9635,0.9781,0.9708
Areal,Grid_300,Center,50,4,470,1397,8.7100,33.6435,4.9122,6.8489,3192,292,162440,240,0.9968,0.9162,0.9301,0.9231
Areal,Grid_300,Random,50,4,482,1397,9.0425,34.5025,5.0998,6.7655,3227,390,162342,205,0.9964,0.8922,0.9403,0.9156
Areal,Grid_500,Center,50,4,485,1397,9.3425,34.7173,5.2690,6.5890,3126,611,162121,306,0.9945,0.8365,0.9108,0.8721
Areal,Grid_500,Random,50,4,483,1397,9.7125,34.5741,5.4776,6.3119,3161,724,162008,271,0.9940,0.8136,0.9210,0.8640
N/A,N/A,Deletion,50,5,471,1397,8.3650,33.7151,4.7177,7.1466,3083,263,162469,349,0.9963,0.9214,0.8983,0.9097
Linear,Street,Center,50,5,415,1397,7.8850,29.7065,4.4470,6.6802,2213,941,161791,1219,0.9870,0.7016,0.6448,0.6720
Linear,Street,Random,50,5,481,1397,9.1175,34.4309,5.1421,6.6959,3016,631,162101,416,0.9937,0.8270,0.8788,0.8521
Areal,Tract,Center,50,5,380,1397,8.0550,27.2011,4.5428,5.9877,2356,866,161866,1076,0.9883,0.7312,0.6865,0.7081
Areal,Tract,Random,50,5,458,1397,8.6775,32.7845,4.8939,6.6990,2848,623,162109,584,0.9927,0.8205,0.8298,0.8251
Areal,Neighborhood,Center,50,5,193,1397,6.5000,13.8153,3.6659,3.7686,901,1699,161033,2531,0.9745,0.3465,0.2625,0.2987
Areal,Neighborhood,Random,50,5,452,1397,8.8400,32.3550,4.9856,6.4898,2804,732,162000,628,0.9918,0.7930,0.8170,0.8048
Areal,Grid_100,Center,50,5,466,1397,8.5250,33.3572,4.8079,6.9380,3333,77,162655,99,0.9989,0.9774,0.9712,0.9743
Areal,Grid_100,Random,50,5,466,1397,8.6075,33.3572,4.8544,6.8715,3348,95,162637,84,0.9989,0.9724,0.9755,0.9740
Areal,Grid_300,Center,50,5,460,1397,8.7375,32.9277,4.9278,6.6821,3173,322,162410,259,0.9965,0.9079,0.9245,0.9161
Areal,Grid_300,Random,50,5,475,1397,8.9025,34.0014,5.0208,6.7721,3174,387,162345,258,0.9961,0.8913,0.9248,0.9078
Areal,Grid_500,Center,50,5,490,1397,9.3900,35.0752,5.2957,6.6233,3095,661,162071,337,0.9940,0.8240,0.9018,0.8612
Areal,Grid_500,Random,50,5,481,1397,9.4775,34.4309,5.3451,6.4416,3133,658,162074,299,0.9942,0.8264,0.9129,0.8675
N/A,N/A,Deletion,50,6,483,1397,8.5900,34.5741,4.8446,7.1367,2922,514,162218,510,0.9938,0.8504,0.8514,0.8509
Linear,Street,Center,50,6,383,1397,7.6175,27.4159,4.2961,6.3816,2152,895,161837,1280,0.9869,0.7063,0.6270,0.6643
Linear,Street,Random,50,6,478,1397,9.3975,34.2162,5.3000,6.4559,3038,721,162011,394,0.9933,0.8082,0.8852,0.8449
Areal,Tract,Center,50,6,370,1397,7.8850,26.4853,4.4470,5.9558,2334,820,161912,1098,0.9885,0.7400,0.6801,0.7088
Areal,Tract,Random,50,6,462,1397,8.8750,33.0709,5.0053,6.6072,2896,654,162078,536,0.9928,0.8158,0.8438,0.8296
Areal,Neighborhood,Center,50,6,191,1397,6.4800,13.6722,3.6546,3.7411,874,1718,161014,2558,0.9743,0.3372,0.2547,0.2902
Areal,Neighborhood,Random,50,6,455,1397,9.5550,32.5698,5.3888,6.0440,2842,980,161752,590,0.9906,0.7436,0.8281,0.7836
Areal,Grid_100,Center,50,6,465,1397,8.5650,33.2856,4.8305,6.8908,3333,93,162639,99,0.9988,0.9729,0.9712,0.9720
Areal,Grid_100,Random,50,6,466,1397,8.6575,33.3572,4.8826,6.8318,3333,130,162602,99,0.9986,0.9625,0.9712,0.9668
Areal,Grid_300,Center,50,6,466,1397,8.6000,33.3572,4.8502,6.8775,3150,290,162442,282,0.9966,0.9157,0.9178,0.9168
Areal,Grid_300,Random,50,6,467,1397,8.7775,33.4288,4.9503,6.7529,3145,366,162366,287,0.9961,0.8958,0.9164,0.9059
Areal,Grid_500,Center,50,6,472,1397,9.1575,33.7867,5.1646,6.5419,3062,601,162131,370,0.9942,0.8359,0.8922,0.8631
Areal,Grid_500,Random,50,6,478,1397,9.4075,34.2162,5.3056,6.4490,3067,696,162036,365,0.9936,0.8150,0.8936,0.8525
N/A,N/A,Deletion,50,7,481,1397,8.2750,34.4309,4.6669,7.3777,2988,322,162410,444,0.9954,0.9027,0.8706,0.8864
Linear,Street,Center,50,7,397,1397,7.8450,28.4180,4.4244,6.4230,2208,930,161802,1224,0.9870,0.7036,0.6434,0.6721
Linear,Street,Random,50,7,498,1397,8.9775,35.6478,5.0631,7.0407,2989,602,162130,443,0.9937,0.8324,0.8709,0.8512
Areal,Tract,Center,50,7,365,1397,7.9600,26.1274,4.4893,5.8200,2351,833,161899,1081,0.9885,0.7384,0.6850,0.7107
Areal,Tract,Random,50,7,453,1397,8.8625,32.4266,4.9983,6.4876,2860,685,162047,572,0.9924,0.8068,0.8333,0.8198
Areal,Neighborhood,Center,50,7,210,1397,6.4650,15.0322,3.6461,4.1228,912,1674,161058,2520,0.9748,0.3527,0.2657,0.3031
Areal,Neighborhood,Random,50,7,435,1397,8.8000,31.1382,4.9630,6.2741,2759,761,161971,673,0.9914,0.7838,0.8039,0.7937
Areal,Grid_100,Center,50,7,473,1397,8.5900,33.8583,4.8446,6.9889,3345,91,162641,87,0.9989,0.9735,0.9747,0.9741
Areal,Grid_100,Random,50,7,473,1397,8.6325,33.8583,4.8685,6.9545,3340,113,162619,92,0.9988,0.9673,0.9732,0.9702
Areal,Grid_300,Center,50,7,465,1397,8.8300,33.2856,4.9799,6.6840,3185,347,162385,247,0.9964,0.9018,0.9280,0.9147
Areal,Grid_300,Random,50,7,468,1397,8.9625,33.5004,5.0546,6.6276,3180,405,162327,252,0.9960,0.8870,0.9266,0.9064
Areal,Grid_500,Center,50,7,501,1397,9.3925,35.8626,5.2972,6.7702,3079,678,162054,353,0.9938,0.8195,0.8971,0.8566
