Group,Scale,Type,Error_Percentage,PAI_mean,PAI_std,F1_Score_mean,F1_Score_std,Scale2
Group_3,Tract,Centroid,25,10.1304,0.2973,0.7885,0.0124,Tract
Group_3,Tract,Centroid,30,9.8802,0.2779,0.7428,0.0124,Tract
Group_3,Tract,Centroid,35,9.6092,0.3491,0.6901,0.0148,Tract
Group_3,Tract,Centroid,40,9.3073,0.322,0.6402,0.0139,Tract
Group_3,Tract,Centroid,45,9,0.3817,0.5896,0.0146,Tract
Group_3,Tract,Centroid,50,8.6813,0.2951,0.5418,0.0146,Tract
Group_3,Tract,Deletion,5,10.9746,0.1838,0.9564,0.0039,Tract
Group_3,Tract,Deletion,10,10.8805,0.2703,0.9349,0.0049,Tract
Group_3,Tract,Deletion,15,10.7126,0.2609,0.917,0.0071,Tract
Group_3,Tract,Deletion,20,10.7808,0.3294,0.9022,0.0077,Tract
Group_3,Tract,Deletion,25,10.7811,0.3583,0.8838,0.0092,Tract
Group_3,Tract,Deletion,30,10.6147,0.3353,0.8688,0.0108,Tract
Group_3,Tract,Deletion,35,10.5506,0.3844,0.8511,0.0122,Tract
Group_3,Tract,Deletion,40,10.5802,0.4028,0.8343,0.0128,Tract
Group_3,Tract,Deletion,45,10.4328,0.4091,0.8153,0.0158,Tract
Group_3,Tract,Deletion,50,10.2896,0.4989,0.7946,0.0163,Tract
Group_3,Tract,Random,5,10.8808,0.1881,0.9533,0.0055,Tract
Group_3,Tract,Random,10,10.7134,0.264,0.9228,0.0068,Tract
Group_3,Tract,Random,15,10.5703,0.2788,0.8977,0.0079,Tract
Group_3,Tract,Random,20,10.3477,0.2925,0.8722,0.0091,Tract
Group_3,Tract,Random,25,10.2469,0.3096,0.848,0.0098,Tract
Group_3,Tract,Random,30,9.9492,0.3105,0.823,0.0117,Tract
Group_3,Tract,Random,35,9.7509,0.3241,0.7956,0.0129,Tract
Group_3,Tract,Random,40,9.6462,0.3213,0.7704,0.0127,Tract
Group_3,Tract,Random,45,9.4079,0.3259,0.7448,0.0153,Tract
Group_3,Tract,Random,50,9.2195,0.4116,0.7185,0.0168,Tract
Group_4,G_100,Centroid,5,11.0503,0.0855,0.9922,0.0012,Grid_100
Group_4,G_100,Centroid,10,10.9691,0.1387,0.9851,0.002,Grid_100
Group_4,G_100,Centroid,15,10.9586,0.1451,0.9791,0.0021,Grid_100
Group_4,G_100,Centroid,20,10.9074,0.1511,0.973,0.0023,Grid_100
Group_4,G_100,Centroid,25,10.9341,0.1581,0.9671,0.0025,Grid_100
Group_4,G_100,Centroid,30,10.9113,0.1448,0.9618,0.0029,Grid_100
Group_4,G_100,Centroid,35,10.9096,0.1518,0.9562,0.0024,Grid_100
Group_4,G_100,Centroid,40,10.9157,0.1313,0.9508,0.0024,Grid_100
Group_4,G_100,Centroid,45,10.9046,0.1055,0.9458,0.003,Grid_100
Group_4,G_100,Centroid,50,10.9423,0.11,0.9401,0.0031,Grid_100
Group_4,G_100,Deletion,5,11.0552,0.2168,0.9551,0.0043,Grid_100
Group_4,G_100,Deletion,10,11.1484,0.2847,0.9322,0.0054,Grid_100
Group_4,G_100,Deletion,15,10.9902,0.305,0.9143,0.0074,Grid_100
Group_4,G_100,Deletion,20,10.9866,0.3437,0.8984,0.0092,Grid_100
Group_4,G_100,Deletion,25,10.8765,0.3619,0.8802,0.0102,Grid_100
Group_4,G_100,Deletion,30,10.7747,0.3832,0.8658,0.011,Grid_100
Group_4,G_100,Deletion,35,10.7758,0.399,0.8492,0.0122,Grid_100
Group_4,G_100,Deletion,40,10.7195,0.4782,0.8295,0.0153,Grid_100
Group_4,G_100,Deletion,45,10.659,0.5148,0.8132,0.0174,Grid_100
Group_4,G_100,Deletion,50,10.4324,0.4874,0.7959,0.0165,Grid_100
Group_4,G_100,Random,5,11.0495,0.1234,0.9894,0.002,Grid_100
Group_4,G_100,Random,10,11.027,0.1638,0.9807,0.0026,Grid_100
Group_4,G_100,Random,15,10.999,0.1692,0.9734,0.0025,Grid_100
Group_4,G_100,Random,20,11.0174,0.2011,0.9667,0.0031,Grid_100
Group_4,G_100,Random,25,11.0391,0.1808,0.9608,0.0034,Grid_100
Group_4,G_100,Random,30,10.9945,0.2047,0.9545,0.0035,Grid_100
Group_4,G_100,Random,35,11.0029,0.1966,0.9485,0.0037,Grid_100
Group_4,G_100,Random,40,10.9848,0.2103,0.9425,0.0035,Grid_100
Group_4,G_100,Random,45,10.9436,0.19,0.9371,0.0042,Grid_100
Group_4,G_100,Random,50,10.9733,0.1918,0.9308,0.0039,Grid_100
Group_4,G_300,Centroid,5,11.0132,0.1967,0.9752,0.0036,Grid_300
Group_4,G_300,Centroid,10,10.9493,0.2024,0.9557,0.0047,Grid_300
Group_4,G_300,Centroid,15,10.8281,0.2288,0.9391,0.0051,Grid_300
Group_4,G_300,Centroid,20,10.7344,0.2345,0.9234,0.0051,Grid_300
Group_4,G_300,Centroid,25,10.69,0.2432,0.9086,0.0052,Grid_300
Group_4,G_300,Centroid,30,10.6352,0.2509,0.8944,0.0057,Grid_300
Group_4,G_300,Centroid,35,10.5633,0.2677,0.8796,0.0063,Grid_300
Group_4,G_300,Centroid,40,10.4837,0.2827,0.864,0.0064,Grid_300
Group_4,G_300,Centroid,45,10.3975,0.2835,0.851,0.0075,Grid_300
Group_4,G_300,Centroid,50,10.3165,0.2676,0.8359,0.0067,Grid_300
Group_4,G_300,Deletion,5,11.0552,0.2168,0.9551,0.0043,Grid_300
Group_4,G_300,Deletion,10,11.1484,0.2847,0.9322,0.0054,Grid_300
Group_4,G_300,Deletion,15,10.9902,0.305,0.9143,0.0074,Grid_300
Group_4,G_300,Deletion,20,10.9866,0.3437,0.8984,0.0092,Grid_300
Group_4,G_300,Deletion,25,10.8765,0.3619,0.8802,0.0102,Grid_300
Group_4,G_300,Deletion,30,10.7747,0.3832,0.8658,0.011,Grid_300
Group_4,G_300,Deletion,35,10.7758,0.399,0.8492,0.0122,Grid_300
Group_4,G_300,Deletion,40,10.7195,0.4782,0.8295,0.0153,Grid_300
Group_4,G_300,Deletion,45,10.659,0.5148,0.8132,0.0174,Grid_300
Group_4,G_300,Deletion,50,10.4324,0.4874,0.7959,0.0165,Grid_300
Group_4,G_300,Random,5,10.9319,0.206,0.9684,0.0043,Grid_300
Group_4,G_300,Random,10,10.8681,0.2424,0.9467,0.0054,Grid_300
Group_4,G_300,Random,15,10.7363,0.287,0.9272,0.0065,Grid_300
Group_4,G_300,Random,20,10.6196,0.2968,0.9115,0.0068,Grid_300
Group_4,G_300,Random,25,10.5182,0.265,0.8956,0.0063,Grid_300
Group_4,G_300,Random,30,10.4106,0.3472,0.8821,0.0078,Grid_300
Group_4,G_300,Random,35,10.3798,0.3286,0.8668,0.0096,Grid_300
Group_4,G_300,Random,40,10.2516,0.3076,0.8514,0.0093,Grid_300
Group_4,G_300,Random,45,10.1377,0.3647,0.8382,0.01,Grid_300
Group_4,G_300,Random,50,10.0336,0.3584,0.8219,0.0084,Grid_300
Group_4,G_500,Centroid,5,10.825,0.2414,0.9571,0.0056,Grid_500
Group_4,G_500,Centroid,10,10.6219,0.3386,0.924,0.0066,Grid_500
Group_4,G_500,Centroid,15,10.4031,0.2888,0.8905,0.0076,Grid_500
Group_4,G_500,Centroid,20,10.1888,0.3408,0.8603,0.0077,Grid_500
Group_4,G_500,Centroid,25,10.0285,0.2984,0.8298,0.0088,Grid_500
Group_4,G_500,Centroid,30,9.903,0.326,0.7996,0.0087,Grid_500
Group_4,G_500,Centroid,35,9.8005,0.3141,0.7686,0.0101,Grid_500
Group_4,G_500,Centroid,40,9.6652,0.2769,0.7374,0.0095,Grid_500
Group_4,G_500,Centroid,45,9.5827,0.3281,0.7084,0.0101,Grid_500
Group_4,G_500,Centroid,50,9.5017,0.283,0.6769,0.0094,Grid_500
Group_4,G_500,Deletion,5,11.0552,0.2168,0.9551,0.0043,Grid_500
Group_4,G_500,Deletion,10,11.1484,0.2847,0.9322,0.0054,Grid_500
Group_4,G_500,Deletion,15,10.9902,0.305,0.9143,0.0074,Grid_500
Group_4,G_500,Deletion,20,10.9866,0.3437,0.8984,0.0092,Grid_500
Group_4,G_500,Deletion,25,10.8765,0.3619,0.8802,0.0102,Grid_500
Group_4,G_500,Deletion,30,10.7747,0.3832,0.8658,0.011,Grid_500
Group_4,G_500,Deletion,35,10.7758,0.399,0.8492,0.0122,Grid_500
Group_4,G_500,Deletion,40,10.7195,0.4782,0.8295,0.0153,Grid_500
Group_4,G_500,Deletion,45,10.659,0.5148,0.8132,0.0174,Grid_500
Group_4,G_500,Deletion,50,10.4324,0.4874,0.7959,0.0165,Grid_500
Group_4,G_500,Random,5,10.8838,0.2291,0.9577,0.0056,Grid_500
Group_4,G_500,Random,10,10.773,0.2971,0.9296,0.0071,Grid_500
Group_4,G_500,Random,15,10.6157,0.3154,0.9032,0.0085,Grid_500
Group_4,G_500,Random,20,10.4079,0.3437,0.8808,0.0088,Grid_500
Group_4,G_500,Random,25,10.1475,0.3425,0.8568,0.0101,Grid_500
Group_4,G_500,Random,30,9.9957,0.3588,0.8366,0.0108,Grid_500
Group_4,G_500,Random,35,9.7958,0.3449,0.8119,0.0125,Grid_500
Group_4,G_500,Random,40,9.5709,0.359,0.7904,0.0121,Grid_500
Group_4,G_500,Random,45,9.3972,0.4211,0.7711,0.0146,Grid_500
Group_4,G_500,Random,50,9.1672,0.4156,0.747,0.0142,Grid_500
Group_4,N_hood,Centroid,5,10.7703,0.2534,0.9245,0.0074,Neighborhood
Group_4,N_hood,Centroid,10,10.4401,0.3211,0.847,0.0109,Neighborhood
Group_4,N_hood,Centroid,15,10.1848,0.3391,0.758,0.0114,Neighborhood
Group_4,N_hood,Centroid,20,10.0718,0.3381,0.669,0.0139,Neighborhood
Group_4,N_hood,Centroid,25,9.9858,0.4149,0.5829,0.0141,Neighborhood
Group_4,N_hood,Centroid,30,10.057,0.4233,0.4981,0.0162,Neighborhood
Group_4,N_hood,Centroid,35,9.6408,0.5268,0.4114,0.0159,Neighborhood
Group_4,N_hood,Centroid,40,9.0138,0.6918,0.3335,0.0185,Neighborhood
Group_4,N_hood,Centroid,45,8.2318,0.7381,0.2634,0.0166,Neighborhood
Group_4,N_hood,Centroid,50,7.1449,0.6477,0.206,0.015,Neighborhood
Group_4,N_hood,Deletion,5,11.057,0.2198,0.9551,0.0043,Neighborhood
Group_4,N_hood,Deletion,10,11.1498,0.2843,0.9323,0.0054,Neighborhood
Group_4,N_hood,Deletion,15,10.9935,0.3046,0.9144,0.0074,Neighborhood
Group_4,N_hood,Deletion,20,10.9893,0.3444,0.8985,0.0093,Neighborhood
Group_4,N_hood,Deletion,25,10.8774,0.3617,0.8802,0.0102,Neighborhood
Group_4,N_hood,Deletion,30,10.7754,0.3823,0.8659,0.0109,Neighborhood
Group_4,N_hood,Deletion,35,10.7786,0.3974,0.8492,0.0122,Neighborhood
Group_4,N_hood,Deletion,40,10.7196,0.4792,0.8295,0.0153,Neighborhood
Group_4,N_hood,Deletion,45,10.6581,0.5169,0.8132,0.0174,Neighborhood
Group_4,N_hood,Deletion,50,10.4361,0.4878,0.7959,0.0165,Neighborhood
Group_4,N_hood,Random,5,10.9369,0.2039,0.9491,0.0053,Neighborhood
Group_4,N_hood,Random,10,10.8875,0.3035,0.9173,0.0068,Neighborhood
Group_4,N_hood,Random,15,10.7436,0.3052,0.8906,0.0095,Neighborhood
Group_4,N_hood,Random,20,10.5399,0.3773,0.864,0.0118,Neighborhood
Group_4,N_hood,Random,25,10.3184,0.3804,0.837,0.0121,Neighborhood
Group_4,N_hood,Random,30,10.1148,0.4282,0.8115,0.0163,Neighborhood
Group_4,N_hood,Random,35,9.8222,0.3878,0.779,0.0164,Neighborhood
Group_4,N_hood,Random,40,9.4754,0.4524,0.7429,0.0177,Neighborhood
Group_4,N_hood,Random,45,9.3129,0.5002,0.7168,0.0163,Neighborhood
Group_4,N_hood,Random,50,8.8684,0.4869,0.6844,0.0199,Neighborhood
Group_4,Street,Centroid,5,10.9254,0.227,0.9578,0.0061,Street
Group_4,Street,Centroid,10,10.825,0.3117,0.9229,0.0084,Street
Group_4,Street,Centroid,15,10.622,0.2868,0.8865,0.0103,Street
Group_4,Street,Centroid,20,10.5187,0.3293,0.8469,0.0129,Street
Group_4,Street,Centroid,25,10.3937,0.3773,0.8082,0.0138,Street
Group_4,Street,Centroid,30,10.3527,0.3207,0.7704,0.0142,Street
Group_4,Street,Centroid,35,10.2963,0.3734,0.7277,0.0174,Street
Group_4,Street,Centroid,40,10.1791,0.4195,0.6844,0.0154,Street
Group_4,Street,Centroid,45,10.1353,0.4085,0.6468,0.0159,Street
Group_4,Street,Centroid,50,9.981,0.4985,0.6046,0.0162,Street
Group_4,Street,Deletion,5,11.057,0.2198,0.9551,0.0043,Street
Group_4,Street,Deletion,10,11.1498,0.2843,0.9323,0.0054,Street
Group_4,Street,Deletion,15,10.9935,0.3046,0.9144,0.0074,Street
Group_4,Street,Deletion,20,10.9893,0.3444,0.8985,0.0093,Street
Group_4,Street,Deletion,25,10.8774,0.3617,0.8802,0.0102,Street
Group_4,Street,Deletion,30,10.7754,0.3823,0.8659,0.0109,Street
Group_4,Street,Deletion,35,10.7786,0.3974,0.8492,0.0122,Street
Group_4,Street,Deletion,40,10.7196,0.4792,0.8295,0.0153,Street
Group_4,Street,Deletion,45,10.6581,0.5169,0.8132,0.0174,Street
Group_4,Street,Deletion,50,10.4361,0.4878,0.7959,0.0165,Street
Group_4,Street,Random,5,10.9273,0.2713,0.9573,0.0059,Street
Group_4,Street,Random,10,10.8447,0.3143,0.9282,0.0084,Street
Group_4,Street,Random,15,10.7377,0.2849,0.9047,0.009,Street
Group_4,Street,Random,20,10.558,0.3519,0.8844,0.0105,Street
Group_4,Street,Random,25,10.388,0.3643,0.8611,0.0122,Street
Group_4,Street,Random,30,10.268,0.3788,0.84,0.0117,Street
Group_4,Street,Random,35,10.0663,0.3571,0.8197,0.0139,Street
Group_4,Street,Random,40,9.8451,0.3685,0.7982,0.0147,Street
Group_4,Street,Random,45,9.7848,0.4282,0.7782,0.0161,Street
Group_4,Street,Random,50,9.4853,0.4044,0.7546,0.0169,Street
Group_4,Tract,Centroid,5,10.9254,0.2436,0.9547,0.0053,Tract
Group_4,Tract,Centroid,10,10.7645,0.3285,0.9185,0.008,Tract
Group_4,Tract,Centroid,15,10.4987,0.2915,0.879,0.009,Tract
Group_4,Tract,Centroid,20,10.1341,0.3331,0.837,0.01,Tract
Group_4,Tract,Centroid,25,9.7873,0.3077,0.7906,0.0121,Tract
Group_4,Tract,Centroid,30,9.4501,0.3078,0.744,0.0144,Tract
Group_4,Tract,Centroid,35,9.0803,0.3475,0.6959,0.0138,Tract
Group_4,Tract,Centroid,40,8.632,0.3914,0.6433,0.0127,Tract
Group_4,Tract,Centroid,45,8.3013,0.3741,0.5988,0.0129,Tract
Group_4,Tract,Centroid,50,7.7444,0.483,0.5498,0.0113,Tract
Group_4,Tract,Deletion,5,11.0571,0.2156,0.955,0.0043,Tract
Group_4,Tract,Deletion,10,11.1479,0.2848,0.9322,0.0054,Tract
Group_4,Tract,Deletion,15,10.9886,0.3057,0.9143,0.0074,Tract
Group_4,Tract,Deletion,20,10.9859,0.3455,0.8984,0.0093,Tract
Group_4,Tract,Deletion,25,10.8751,0.362,0.8802,0.0102,Tract
Group_4,Tract,Deletion,30,10.7735,0.3828,0.8658,0.011,Tract
Group_4,Tract,Deletion,35,10.7745,0.3991,0.8492,0.0122,Tract
Group_4,Tract,Deletion,40,10.7178,0.4781,0.8295,0.0153,Tract
Group_4,Tract,Deletion,45,10.6579,0.5147,0.8131,0.0174,Tract
Group_4,Tract,Deletion,50,10.432,0.4879,0.7959,0.0165,Tract
Group_4,Tract,Random,5,10.9467,0.2302,0.9538,0.0056,Tract
Group_4,Tract,Random,10,10.797,0.3081,0.9234,0.0071,Tract
Group_4,Tract,Random,15,10.6171,0.2751,0.897,0.0088,Tract
Group_4,Tract,Random,20,10.4503,0.3374,0.8728,0.0096,Tract
Group_4,Tract,Random,25,10.2671,0.394,0.8483,0.0105,Tract
Group_4,Tract,Random,30,10.0984,0.3543,0.8246,0.0122,Tract
Group_4,Tract,Random,35,9.9124,0.3596,0.8006,0.0129,Tract
Group_4,Tract,Random,40,9.6035,0.3564,0.7741,0.0137,Tract
Group_4,Tract,Random,45,9.4826,0.4164,0.7527,0.0152,Tract
Group_4,Tract,Random,50,9.1185,0.4684,0.7245,0.0155,Tract
Group_5,G_100,Centroid,5,8.6017,0.0926,0.9897,0.0016,Grid_100
Group_5,G_100,Centroid,10,8.625,0.1303,0.9814,0.0023,Grid_100
Group_5,G_100,Centroid,15,8.6335,0.1473,0.9741,0.0024,Grid_100
Group_5,G_100,Centroid,20,8.6178,0.1496,0.9678,0.0028,Grid_100
Group_5,G_100,Centroid,25,8.6269,0.1928,0.9615,0.0028,Grid_100
Group_5,G_100,Centroid,30,8.6222,0.1742,0.9554,0.0028,Grid_100
Group_5,G_100,Centroid,35,8.6689,0.1807,0.9503,0.0027,Grid_100
Group_5,G_100,Centroid,40,8.6864,0.1621,0.9438,0.0033,Grid_100
Group_5,G_100,Centroid,45,8.7188,0.1559,0.9395,0.0028,Grid_100
Group_5,G_100,Centroid,50,8.7478,0.1713,0.9337,0.003,Grid_100
Group_5,G_100,Deletion,5,8.7204,0.1792,0.9389,0.0056,Grid_100
Group_5,G_100,Deletion,10,8.6273,0.2687,0.9064,0.0066,Grid_100
Group_5,G_100,Deletion,15,8.4744,0.2756,0.8815,0.0086,Grid_100
Group_5,G_100,Deletion,20,8.3685,0.3019,0.8607,0.0104,Grid_100
Group_5,G_100,Deletion,25,8.3335,0.3112,0.8416,0.012,Grid_100
Group_5,G_100,Deletion,30,8.3071,0.3682,0.8217,0.0135,Grid_100
Group_5,G_100,Deletion,35,8.2253,0.4004,0.8021,0.0144,Grid_100
Group_5,G_100,Deletion,40,7.8985,0.3749,0.7773,0.018,Grid_100
Group_5,G_100,Deletion,45,7.8412,0.4361,0.7603,0.0168,Grid_100
Group_5,G_100,Deletion,50,7.6956,0.4956,0.7339,0.0198,Grid_100
Group_5,G_100,Random,5,8.6147,0.1097,0.9867,0.0023,Grid_100
Group_5,G_100,Random,10,8.6548,0.1349,0.9751,0.0029,Grid_100
Group_5,G_100,Random,15,8.6818,0.1517,0.9665,0.0037,Grid_100
Group_5,G_100,Random,20,8.6714,0.2,0.958,0.0035,Grid_100
Group_5,G_100,Random,25,8.6945,0.2031,0.9511,0.0039,Grid_100
Group_5,G_100,Random,30,8.6635,0.2148,0.9436,0.004,Grid_100
Group_5,G_100,Random,35,8.6986,0.2125,0.938,0.0042,Grid_100
Group_5,G_100,Random,40,8.7124,0.1988,0.9315,0.0042,Grid_100
Group_5,G_100,Random,45,8.7242,0.217,0.9265,0.0041,Grid_100
Group_5,G_100,Random,50,8.7009,0.2183,0.9199,0.005,Grid_100
Group_5,G_300,Centroid,5,8.6101,0.1404,0.9719,0.004,Grid_300
Group_5,G_300,Centroid,10,8.6911,0.1619,0.95,0.0049,Grid_300
Group_5,G_300,Centroid,15,8.7119,0.1897,0.9334,0.0051,Grid_300
Group_5,G_300,Centroid,20,8.6487,0.223,0.9157,0.0064,Grid_300
Group_5,G_300,Centroid,25,8.6416,0.2182,0.9007,0.006,Grid_300
Group_5,G_300,Centroid,30,8.5919,0.2277,0.8863,0.0068,Grid_300
Group_5,G_300,Centroid,35,8.535,0.2785,0.8729,0.0063,Grid_300
Group_5,G_300,Centroid,40,8.4592,0.2623,0.8588,0.0082,Grid_300
Group_5,G_300,Centroid,45,8.4589,0.2916,0.8466,0.0082,Grid_300
Group_5,G_300,Centroid,50,8.4111,0.297,0.8338,0.0077,Grid_300
Group_5,G_300,Deletion,5,8.7204,0.1792,0.9389,0.0056,Grid_300
Group_5,G_300,Deletion,10,8.6273,0.2687,0.9064,0.0066,Grid_300
Group_5,G_300,Deletion,15,8.4744,0.2756,0.8815,0.0086,Grid_300
Group_5,G_300,Deletion,20,8.3685,0.3019,0.8607,0.0104,Grid_300
Group_5,G_300,Deletion,25,8.3335,0.3112,0.8416,0.012,Grid_300
Group_5,G_300,Deletion,30,8.3071,0.3682,0.8217,0.0135,Grid_300
Group_5,G_300,Deletion,35,8.2253,0.4004,0.8021,0.0144,Grid_300
Group_5,G_300,Deletion,40,7.8985,0.3749,0.7773,0.018,Grid_300
Group_5,G_300,Deletion,45,7.8412,0.4361,0.7603,0.0168,Grid_300
Group_5,G_300,Deletion,50,7.6956,0.4956,0.7339,0.0198,Grid_300
Group_5,G_300,Random,5,8.6434,0.1844,0.9629,0.0056,Grid_300
Group_5,G_300,Random,10,8.7006,0.1797,0.9351,0.0057,Grid_300
Group_5,G_300,Random,15,8.6516,0.1956,0.913,0.0076,Grid_300
Group_5,G_300,Random,20,8.4943,0.2587,0.8941,0.0082,Grid_300
Group_5,G_300,Random,25,8.3945,0.2768,0.8758,0.0082,Grid_300
Group_5,G_300,Random,30,8.3609,0.2832,0.8603,0.0096,Grid_300
Group_5,G_300,Random,35,8.2112,0.3105,0.8444,0.0098,Grid_300
Group_5,G_300,Random,40,8.0883,0.2993,0.829,0.0112,Grid_300
Group_5,G_300,Random,45,8.1107,0.3578,0.8169,0.0114,Grid_300
Group_5,G_300,Random,50,7.9994,0.3708,0.8009,0.0112,Grid_300
Group_5,G_500,Centroid,5,8.5288,0.1668,0.9524,0.0071,Grid_500
Group_5,G_500,Centroid,10,8.3978,0.2396,0.9119,0.0073,Grid_500
Group_5,G_500,Centroid,15,8.2012,0.2646,0.8726,0.0086,Grid_500
Group_5,G_500,Centroid,20,7.9052,0.252,0.8385,0.0096,Grid_500
Group_5,G_500,Centroid,25,7.7796,0.2936,0.802,0.0109,Grid_500
Group_5,G_500,Centroid,30,7.5893,0.3427,0.7657,0.0122,Grid_500
Group_5,G_500,Centroid,35,7.4589,0.3606,0.7318,0.0112,Grid_500
Group_5,G_500,Centroid,40,7.2519,0.3781,0.6975,0.0134,Grid_500
Group_5,G_500,Centroid,45,7.0811,0.3838,0.6639,0.0129,Grid_500
Group_5,G_500,Centroid,50,6.9174,0.39,0.6275,0.0117,Grid_500
Group_5,G_500,Deletion,5,8.7204,0.1792,0.9389,0.0056,Grid_500
Group_5,G_500,Deletion,10,8.6273,0.2687,0.9064,0.0066,Grid_500
Group_5,G_500,Deletion,15,8.4744,0.2756,0.8815,0.0086,Grid_500
Group_5,G_500,Deletion,20,8.3685,0.3019,0.8607,0.0104,Grid_500
Group_5,G_500,Deletion,25,8.3335,0.3112,0.8416,0.012,Grid_500
Group_5,G_500,Deletion,30,8.3071,0.3682,0.8217,0.0135,Grid_500
Group_5,G_500,Deletion,35,8.2253,0.4004,0.8021,0.0144,Grid_500
Group_5,G_500,Deletion,40,7.8985,0.3749,0.7773,0.018,Grid_500
Group_5,G_500,Deletion,45,7.8412,0.4361,0.7603,0.0168,Grid_500
Group_5,G_500,Deletion,50,7.6956,0.4956,0.7339,0.0198,Grid_500
Group_5,G_500,Random,5,8.6465,0.1883,0.9476,0.0064,Grid_500
Group_5,G_500,Random,10,8.5674,0.2565,0.9107,0.0072,Grid_500
Group_5,G_500,Random,15,8.3455,0.2911,0.8797,0.0094,Grid_500
Group_5,G_500,Random,20,8.1042,0.2741,0.8536,0.0112,Grid_500
Group_5,G_500,Random,25,8.0511,0.3134,0.8278,0.0129,Grid_500
Group_5,G_500,Random,30,7.773,0.2986,0.8039,0.0131,Grid_500
Group_5,G_500,Random,35,7.6644,0.3517,0.7798,0.0123,Grid_500
Group_5,G_500,Random,40,7.4407,0.3771,0.758,0.0156,Grid_500
Group_5,G_500,Random,45,7.2342,0.4535,0.7353,0.0137,Grid_500
Group_5,G_500,Random,50,7.1261,0.3979,0.7107,0.0161,Grid_500
Group_5,N_hood,Centroid,5,8.5514,0.1942,0.9178,0.008,Neighborhood
Group_5,N_hood,Centroid,10,8.3287,0.2856,0.8268,0.0118,Neighborhood
Group_5,N_hood,Centroid,15,8.1509,0.3957,0.7279,0.0145,Neighborhood
Group_5,N_hood,Centroid,20,8.1125,0.4206,0.6297,0.014,Neighborhood
Group_5,N_hood,Centroid,25,8.0533,0.482,0.5266,0.0165,Neighborhood
Group_5,N_hood,Centroid,30,7.9074,0.5911,0.4318,0.0166,Neighborhood
Group_5,N_hood,Centroid,35,7.3407,0.6243,0.3456,0.015,Neighborhood
Group_5,N_hood,Centroid,40,6.6804,0.6123,0.2714,0.0158,Neighborhood
Group_5,N_hood,Centroid,45,6.2708,0.7039,0.2107,0.0146,Neighborhood
Group_5,N_hood,Centroid,50,5.6201,0.414,0.1647,0.0121,Neighborhood
Group_5,N_hood,Deletion,5,8.7204,0.1792,0.9389,0.0056,Neighborhood
Group_5,N_hood,Deletion,10,8.6273,0.2687,0.9064,0.0066,Neighborhood
Group_5,N_hood,Deletion,15,8.4744,0.2756,0.8815,0.0086,Neighborhood
Group_5,N_hood,Deletion,20,8.3685,0.3019,0.8607,0.0104,Neighborhood
Group_5,N_hood,Deletion,25,8.3335,0.3112,0.8416,0.012,Neighborhood
Group_5,N_hood,Deletion,30,8.3071,0.3682,0.8217,0.0135,Neighborhood
Group_5,N_hood,Deletion,35,8.2253,0.4004,0.8021,0.0144,Neighborhood
Group_5,N_hood,Deletion,40,7.8985,0.3749,0.7773,0.018,Neighborhood
Group_5,N_hood,Deletion,45,7.8412,0.4361,0.7603,0.0168,Neighborhood
Group_5,N_hood,Deletion,50,7.6956,0.4956,0.7339,0.0198,Neighborhood
Group_5,N_hood,Random,5,8.6873,0.2005,0.9347,0.0069,Neighborhood
Group_5,N_hood,Random,10,8.5415,0.3003,0.8914,0.0079,Neighborhood
Group_5,N_hood,Random,15,8.4048,0.3024,0.8559,0.011,Neighborhood
Group_5,N_hood,Random,20,8.1996,0.3509,0.8277,0.0129,Neighborhood
Group_5,N_hood,Random,25,8.0243,0.3254,0.7939,0.0141,Neighborhood
Group_5,N_hood,Random,30,7.7535,0.393,0.7655,0.0165,Neighborhood
Group_5,N_hood,Random,35,7.526,0.4577,0.7339,0.0181,Neighborhood
Group_5,N_hood,Random,40,7.2169,0.4995,0.7021,0.0195,Neighborhood
Group_5,N_hood,Random,45,6.9789,0.5023,0.6682,0.021,Neighborhood
Group_5,N_hood,Random,50,6.7634,0.4997,0.6325,0.0203,Neighborhood
Group_5,Street,Centroid,5,8.6292,0.1564,0.945,0.0072,Street
Group_5,Street,Centroid,10,8.5288,0.2156,0.9025,0.009,Street
Group_5,Street,Centroid,15,8.3453,0.2744,0.8607,0.0109,Street
Group_5,Street,Centroid,20,8.1307,0.311,0.8239,0.013,Street
Group_5,Street,Centroid,25,8.0476,0.293,0.7864,0.0124,Street
Group_5,Street,Centroid,30,7.8792,0.365,0.75,0.0131,Street
Group_5,Street,Centroid,35,7.7457,0.3776,0.7153,0.0134,Street
Group_5,Street,Centroid,40,7.5922,0.4113,0.6759,0.0154,Street
Group_5,Street,Centroid,45,7.4531,0.4499,0.6426,0.0155,Street
Group_5,Street,Centroid,50,7.2256,0.4508,0.6055,0.0182,Street
Group_5,Street,Deletion,5,8.7204,0.1792,0.9389,0.0056,Street
Group_5,Street,Deletion,10,8.6273,0.2687,0.9064,0.0066,Street
Group_5,Street,Deletion,15,8.4744,0.2756,0.8815,0.0086,Street
Group_5,Street,Deletion,20,8.3685,0.3019,0.8607,0.0104,Street
Group_5,Street,Deletion,25,8.3335,0.3112,0.8416,0.012,Street
Group_5,Street,Deletion,30,8.3071,0.3682,0.8217,0.0135,Street
Group_5,Street,Deletion,35,8.2253,0.4004,0.8021,0.0144,Street
Group_5,Street,Deletion,40,7.8985,0.3749,0.7773,0.018,Street
